"","date","total","Armed_Assault","Bombing","Assisination","Hijacking","Hostage","Kidnapping","Facility_attack","Unarmed_assault","Unknown"
"1372","2008-03-08",2,0,2,0,0,0,1,0,0,0
"1373","2008-03-09",1,0,1,1,0,0,0,0,0,0
"1374","2008-03-10",1,0,1,0,0,0,0,0,0,0
"1375","2008-03-11",1,0,1,0,0,0,0,0,0,0
"1376","2008-03-15",1,0,1,0,0,0,0,0,0,0
"1377","2008-03-16",2,0,2,0,0,0,0,0,0,1
"1378","2008-03-19",1,1,1,0,0,0,0,0,0,0
"1379","2008-04-07",1,0,1,0,0,0,0,0,0,0
"1380","2008-04-10",1,1,1,0,0,0,0,0,0,0
"1381","2008-04-13",1,1,1,0,0,0,1,0,0,0
"1382","2008-04-14",1,0,1,0,0,0,0,0,0,0
"1383","2008-04-15",1,0,1,0,0,0,1,0,0,0
"1384","2008-04-16",1,0,1,0,0,0,0,0,0,0
"1385","2008-04-20",1,0,1,0,0,0,1,0,0,0
"1386","2008-04-24",1,1,1,0,0,0,0,0,0,0
"1387","2008-04-27",2,0,2,0,0,0,0,0,0,0
"1388","2008-04-29",1,0,1,0,0,0,0,0,0,0
"1389","2008-04-30",1,1,1,0,0,0,0,0,0,0
"1390","2008-05-01",1,0,1,0,0,0,0,0,0,0
"1391","2008-05-06",1,0,1,0,0,0,0,1,0,0
"1392","2008-05-07",1,0,1,0,0,0,0,0,0,0
"1393","2008-05-08",2,0,2,0,0,0,0,0,0,0
"1394","2008-05-09",1,0,1,0,0,0,0,0,0,0
"1395","2008-05-10",1,2,1,0,0,0,0,0,0,0
"1396","2008-05-11",1,1,1,1,0,0,1,0,0,0
"1397","2008-05-13",1,0,1,0,0,0,1,0,0,0
"1398","2008-05-14",1,1,1,0,0,0,0,0,1,0
"1399","2008-05-15",1,3,1,0,0,0,0,0,0,0
"1400","2008-05-17",1,0,1,0,0,0,0,0,0,0
"1401","2008-05-18",3,0,3,0,0,0,1,0,0,0
"1402","2008-05-19",1,0,1,0,0,0,1,0,0,0
"1403","2008-05-22",1,2,1,0,0,0,0,0,0,0
"1404","2008-05-23",1,1,1,0,0,0,0,0,0,0
"1405","2008-05-25",2,0,2,0,0,0,0,0,0,0
"1406","2008-06-02",2,0,2,0,0,0,1,0,0,0
"1407","2008-06-04",2,0,2,0,0,0,0,1,0,0
"1408","2008-06-05",4,1,4,0,0,0,0,0,0,0
"1409","2008-06-08",1,0,1,0,0,0,0,0,0,0
"1410","2008-06-09",1,1,1,0,0,0,0,2,0,0
"1411","2008-06-11",1,1,1,0,0,0,0,1,0,0
"1412","2008-06-12",1,1,1,0,0,0,0,0,0,0
"1413","2008-06-16",1,1,1,0,0,0,0,0,0,0
"1414","2008-06-19",1,1,1,0,0,0,0,0,0,0
"1415","2008-06-20",1,1,1,0,0,0,0,0,0,0
"1416","2008-06-21",2,1,2,0,0,0,1,0,0,0
"1417","2008-06-22",1,0,1,0,0,0,2,0,0,1
"1418","2008-06-26",1,1,1,0,0,0,0,1,0,0
"1419","2008-06-27",1,0,1,0,0,0,1,0,0,0
"1420","2008-06-29",3,1,3,0,0,0,0,0,0,0
"1421","2008-06-30",1,0,1,0,0,0,0,0,0,0
"1422","2008-07-01",1,0,1,0,1,0,1,0,0,0
"1423","2008-07-02",2,2,2,0,0,0,1,1,0,0
"1424","2008-07-03",1,1,1,0,0,0,1,0,0,0
"1425","2008-07-05",1,1,1,0,0,0,1,0,0,0
"1426","2008-07-10",1,0,1,0,0,0,3,0,0,0
"1427","2008-07-11",4,1,4,0,0,0,0,0,0,0
"1428","2008-07-16",1,0,1,0,0,0,0,0,0,0
"1429","2008-07-17",2,1,2,0,0,0,0,0,0,0
"1430","2008-07-20",1,0,1,0,0,0,0,0,0,0
"1431","2008-07-24",2,0,2,0,0,0,0,0,0,0
"1432","2008-07-25",8,0,8,0,0,0,0,0,0,0
"1433","2008-07-26",17,0,17,0,0,0,0,0,0,0
"1434","2008-07-27",3,1,3,0,0,0,1,0,0,1
"1435","2008-07-28",1,0,1,0,0,0,0,0,0,0
"1436","2008-07-29",25,2,25,0,0,0,0,0,0,0
"1437","2008-07-30",1,1,1,0,0,0,0,0,0,0
"1438","2008-07-31",1,1,1,0,0,0,0,0,0,0
"1439","2008-08-02",1,0,1,0,0,0,1,0,0,0
"1440","2008-08-03",2,0,2,0,0,0,0,0,0,0
"1441","2008-08-05",1,0,1,0,0,0,0,0,0,2
"1442","2008-08-06",2,0,2,0,0,0,0,0,0,0
"1443","2008-08-07",1,2,1,0,0,0,0,0,0,0
"1444","2008-08-11",2,0,2,0,0,0,0,0,0,0
"1445","2008-08-14",3,1,3,0,0,0,0,0,0,0
"1446","2008-08-15",3,0,3,0,0,0,1,0,0,0
"1447","2008-08-16",1,1,1,0,0,0,0,0,0,0
"1448","2008-08-18",1,1,1,0,0,0,0,0,0,0
"1449","2008-08-23",1,1,1,0,0,0,1,0,0,0
"1450","2008-08-24",1,0,1,0,0,0,0,0,0,0
"1451","2008-08-28",1,0,1,0,0,0,0,0,0,0
"1452","2008-08-29",1,0,1,0,0,0,0,0,0,0
"1453","2008-09-01",2,0,2,0,0,0,0,0,0,0
"1454","2008-09-04",1,0,1,0,0,0,0,0,0,0
"1455","2008-09-06",1,0,1,0,0,0,0,0,0,0
"1456","2008-09-11",1,2,1,0,0,0,0,0,0,0
"1457","2008-09-13",7,0,7,0,0,0,0,0,0,0
"1458","2008-09-14",1,0,1,0,0,0,0,0,0,0
"1459","2008-09-18",1,2,1,0,0,0,0,0,0,0
"1460","2008-09-19",1,0,1,0,0,0,0,0,0,0
"1461","2008-09-20",2,1,2,0,0,0,0,0,0,0
"1462","2008-09-22",1,0,1,0,0,0,0,0,0,0
"1463","2008-09-26",1,0,1,0,0,0,0,0,0,0
"1464","2008-09-27",1,0,1,0,0,0,0,0,0,0
"1465","2008-09-28",3,0,3,0,0,0,0,0,0,0
"1466","2008-09-29",2,0,2,0,0,0,0,0,0,0
"1467","2008-09-30",5,0,5,0,0,0,0,0,0,0
"1468","2008-10-02",3,0,3,0,0,0,0,0,0,0
"1469","2008-10-03",2,2,2,0,0,0,0,0,0,0
"1470","2008-10-04",1,0,1,0,0,0,0,0,0,0
"1471","2008-10-05",1,0,1,0,0,0,0,0,0,0
"1472","2008-10-07",1,0,1,0,0,0,0,0,0,0
"1473","2008-10-08",2,0,2,0,0,0,0,0,0,0
"1474","2008-10-10",1,1,1,0,0,0,0,0,0,0
"1475","2008-10-12",1,1,1,0,0,0,0,0,0,0
"1476","2008-10-15",1,2,1,0,0,0,1,0,0,0
"1477","2008-10-19",1,0,1,0,0,0,0,0,0,0
"1478","2008-10-21",1,0,1,0,0,0,1,0,0,0
"1479","2008-10-22",1,0,1,0,0,0,0,0,0,0
"1480","2008-10-23",1,1,1,0,0,0,0,2,0,0
"1481","2008-10-27",1,0,1,0,0,0,0,0,0,0
"1482","2008-10-29",1,0,1,0,0,0,0,0,0,0
"1483","2008-10-30",4,2,4,0,0,0,0,0,0,0
"1484","2008-11-02",1,0,1,1,0,0,0,0,0,0
"1485","2008-11-04",2,1,2,0,0,0,0,1,0,0
"1486","2008-11-09",1,1,1,1,0,0,0,1,0,0
"1487","2008-11-10",1,2,1,0,0,0,0,0,0,0
"1488","2008-11-11",1,0,1,0,0,0,0,0,0,0
"1489","2008-11-12",1,0,1,0,0,0,0,1,0,0
"1490","2008-11-14",4,1,4,0,0,0,0,1,0,0
"1491","2008-11-15",1,0,1,0,0,0,1,0,0,0
"1492","2008-11-16",2,0,2,0,0,0,1,0,0,0
"1493","2008-11-20",2,0,2,1,0,0,0,0,0,0
"1494","2008-11-21",2,1,2,0,0,0,0,0,0,0
"1495","2008-11-22",1,2,1,0,0,0,1,0,0,0
"1496","2008-11-25",2,0,2,0,0,0,0,0,0,0
"1497","2008-11-26",3,3,3,0,0,0,2,0,0,0
"1498","2008-11-28",1,1,1,0,0,0,0,1,0,0
"1499","2008-11-29",1,0,1,0,0,0,1,0,0,0
"1500","2008-12-01",1,2,1,0,0,0,0,0,0,0
"1501","2008-12-02",1,1,1,0,0,0,0,1,0,0
"1502","2008-12-05",1,1,1,0,0,0,1,0,0,0
"1503","2008-12-06",3,0,3,0,0,0,0,0,0,0
"1504","2008-12-08",2,1,2,0,0,0,0,0,0,0
"1505","2008-12-10",1,0,1,0,0,0,1,0,0,0
"1506","2008-12-12",1,2,1,0,0,0,0,0,0,0
"1507","2008-12-14",1,0,1,0,0,0,0,0,0,0
"1508","2008-12-17",1,1,1,0,0,0,1,0,0,0
"1509","2008-12-21",1,0,1,1,0,0,0,0,0,0
"1510","2008-12-24",2,0,2,0,0,0,0,0,0,0
"1511","2009-01-01",3,0,3,0,0,0,0,0,0,0
"1512","2009-01-04",1,1,1,0,0,0,0,0,0,0
"1513","2009-01-09",1,0,1,0,0,0,1,0,0,0
"1514","2009-01-11",1,0,1,0,0,0,0,0,0,0
"1515","2009-01-12",1,1,1,0,0,0,0,0,0,0
"1516","2009-01-15",1,0,1,0,0,0,0,0,0,0
"1517","2009-01-16",1,0,1,0,0,0,0,1,0,0
"1518","2009-01-17",1,0,1,0,0,0,0,0,0,0
"1519","2009-01-18",2,0,2,0,0,0,0,0,0,0
"1520","2009-01-22",2,1,2,0,0,0,0,1,0,0
"1521","2009-01-23",1,0,1,0,0,0,0,0,0,0
"1522","2009-01-25",1,0,1,0,0,0,1,1,0,0
"1523","2009-01-27",1,0,1,0,0,0,0,0,0,0
"1524","2009-02-09",1,0,1,0,0,0,0,0,0,0
"1525","2009-02-15",1,0,1,0,0,0,0,0,0,0
"1526","2009-02-16",2,0,2,0,0,0,0,0,0,0
"1527","2009-02-22",2,0,2,0,0,0,0,2,0,0
"1528","2009-02-26",3,1,3,0,0,0,0,0,0,0
"1529","2009-02-27",2,0,2,0,0,0,0,0,0,0
"1530","2009-02-28",2,0,2,0,0,0,0,1,0,0
"1531","2009-03-13",1,0,1,0,0,0,0,0,0,0
"1532","2009-03-17",4,3,4,0,0,0,0,1,0,0
"1533","2009-03-18",2,1,2,0,0,0,0,0,0,0
"1534","2009-03-19",1,1,1,0,0,0,0,0,0,3
"1535","2009-03-21",1,0,1,0,0,0,0,0,0,0
"1536","2009-03-24",1,0,1,0,0,0,1,0,0,0
"1537","2009-03-25",3,3,3,0,0,0,0,0,0,0
"1538","2009-03-28",1,1,1,0,0,0,1,0,0,0
"1539","2009-03-29",1,0,1,0,0,0,0,1,0,0
"1540","2009-03-30",2,1,2,0,0,0,0,0,0,0
"1541","2009-03-31",2,2,2,0,0,0,1,0,0,0
"1542","2009-04-02",3,0,3,0,0,0,0,1,0,0
"1543","2009-04-04",1,0,1,0,0,0,0,0,0,0
"1544","2009-04-06",3,1,3,0,0,0,0,0,0,0
"1545","2009-04-07",1,1,1,0,0,0,0,0,0,0
"1546","2009-04-08",4,1,4,0,0,0,0,0,0,0
"1547","2009-04-09",2,0,2,0,0,0,0,0,0,0
"1548","2009-04-10",1,4,1,0,0,0,0,0,0,0
"1549","2009-04-12",3,2,3,0,0,0,0,1,0,0
"1550","2009-04-13",1,2,1,0,0,0,0,0,0,0
"1551","2009-04-14",2,1,2,0,0,0,0,0,0,1
"1552","2009-04-15",1,2,1,0,0,0,0,0,0,1
"1553","2009-04-16",3,6,3,0,0,0,1,1,0,1
"1554","2009-04-17",1,0,1,0,0,0,0,0,0,0
"1555","2009-04-18",1,0,1,0,0,0,2,0,0,0
"1556","2009-04-19",1,2,1,0,1,0,0,1,0,0
"1557","2009-04-21",7,0,7,0,0,0,0,0,0,0
"1558","2009-04-22",1,2,1,0,1,0,0,0,0,0
"1559","2009-04-23",3,0,3,0,0,0,0,0,0,1
"1560","2009-04-25",1,0,1,0,0,0,0,0,0,0
"1561","2009-04-26",1,0,1,1,0,0,0,0,0,0
"1562","2009-04-29",1,1,1,1,0,0,0,0,0,1
"1563","2009-04-30",1,0,1,0,0,0,0,0,0,0
"1564","2009-05-02",2,0,2,0,0,0,0,0,0,0
"1565","2009-05-05",2,2,2,0,0,0,0,0,0,1
"1566","2009-05-06",1,0,1,0,0,0,0,0,0,1
"1567","2009-05-08",3,0,3,0,0,0,0,1,0,0
"1568","2009-05-11",2,2,2,0,0,0,0,2,0,0
"1569","2009-05-13",1,5,1,0,0,0,0,0,0,1
"1570","2009-05-16",2,2,2,0,0,0,0,0,0,0
"1571","2009-05-19",1,2,1,0,0,0,0,1,0,0
"1572","2009-05-21",2,2,2,0,0,0,0,0,0,0
"1573","2009-05-23",1,0,1,0,0,0,1,0,0,0
"1574","2009-05-24",1,0,1,0,0,0,0,0,0,0
"1575","2009-05-30",2,0,2,0,0,0,0,0,0,0
"1576","2009-05-31",1,1,1,0,0,0,0,0,0,0
"1577","2009-06-01",1,1,1,0,0,0,0,0,0,0
"1578","2009-06-07",3,0,3,0,0,0,1,0,0,0
"1579","2009-06-09",1,0,1,0,0,0,0,0,0,0
"1580","2009-06-13",2,1,2,0,0,0,0,0,0,0
"1581","2009-06-15",4,2,4,0,0,0,0,6,0,0
"1582","2009-06-18",1,1,1,0,0,0,0,0,0,0
"1583","2009-06-19",3,1,3,0,0,0,0,0,0,0
"1584","2009-06-20",1,0,1,0,1,0,2,0,0,1
"1585","2009-06-23",4,3,4,0,1,0,0,0,0,0
"1586","2009-06-25",1,0,1,0,0,0,0,0,0,0
"1587","2009-06-27",1,0,1,0,0,0,0,0,0,0
"1588","2009-07-02",1,0,1,0,0,0,0,0,0,0
"1589","2009-07-04",2,0,2,0,0,0,0,1,0,0
"1590","2009-07-10",4,0,4,0,0,0,1,0,0,0
"1591","2009-07-11",1,0,1,0,0,0,0,0,0,0
"1592","2009-07-13",2,1,2,1,0,0,1,0,0,0
"1593","2009-07-17",1,0,1,0,0,0,0,0,0,0
"1594","2009-07-18",1,1,1,0,0,0,0,1,0,0
"1595","2009-07-21",1,0,1,0,0,0,0,0,0,0
"1596","2009-07-23",1,2,1,0,0,0,0,1,0,0
"1597","2009-07-26",1,0,1,0,0,0,0,0,0,0
"1598","2009-07-28",3,1,3,0,0,0,0,0,0,0
"1599","2009-07-31",1,0,1,0,0,0,0,0,0,0
"1600","2009-08-02",2,0,2,0,0,0,0,0,0,0
"1601","2009-08-09",2,1,2,0,0,0,0,0,0,0
"1602","2009-08-18",1,0,1,0,0,0,0,0,0,0
"1603","2009-08-20",1,0,1,0,0,0,0,1,0,0
"1604","2009-08-21",1,1,1,0,0,0,0,0,0,0
"1605","2009-08-24",3,0,3,0,0,0,0,0,0,0
"1606","2009-08-25",5,3,5,0,0,0,0,2,0,1
"1607","2009-08-30",1,1,1,0,0,0,0,0,0,0
"1608","2009-09-01",1,1,1,0,0,0,0,0,0,0
"1609","2009-09-04",3,0,3,0,0,0,0,0,0,0
"1610","2009-09-09",1,0,1,0,0,0,0,0,0,0
"1611","2009-09-10",4,0,4,1,0,0,0,0,0,0
"1612","2009-09-12",1,0,1,0,0,0,0,0,0,0
"1613","2009-09-18",3,0,3,0,0,0,0,1,0,0
"1614","2009-09-19",1,0,1,0,0,0,0,0,0,0
"1615","2009-09-22",1,0,1,0,0,0,0,0,0,0
"1616","2009-09-29",2,0,2,0,0,0,0,0,0,0
"1617","2009-10-03",2,1,2,0,0,0,0,0,0,0
"1618","2009-10-04",1,1,1,0,0,0,0,0,0,0
"1619","2009-10-07",1,0,1,0,0,0,0,1,0,0
"1620","2009-10-09",3,1,3,0,0,0,0,0,0,0
"1621","2009-10-12",5,2,5,0,0,0,2,2,0,0
"1622","2009-10-13",6,4,6,0,0,0,1,3,0,2
"1623","2009-10-16",1,0,1,0,0,0,1,0,0,0
"1624","2009-10-21",1,3,1,0,0,0,0,0,0,0
"1625","2009-10-24",1,0,1,0,0,0,0,0,0,0
"1626","2009-10-25",1,2,1,0,0,0,0,0,0,0
"1627","2009-10-27",2,1,2,0,1,0,1,3,0,1
"1628","2009-10-28",2,1,2,0,0,0,2,0,0,0
"1629","2009-10-30",1,0,1,0,0,0,0,1,0,0
"1630","2009-10-31",1,2,1,0,0,0,1,1,0,1
"1631","2009-11-03",1,0,1,0,0,0,0,1,0,0
"1632","2009-11-04",1,1,1,0,0,0,0,0,0,0
"1633","2009-11-06",1,2,1,0,0,0,0,0,0,0
"1634","2009-11-08",1,2,1,0,0,0,0,0,0,0
"1635","2009-11-09",1,1,1,0,0,0,0,0,0,0
"1636","2009-11-13",1,0,1,0,0,0,1,0,0,0
"1637","2009-11-19",4,1,4,0,0,0,0,0,0,0
"1638","2009-11-22",1,1,1,0,0,0,0,0,0,0
"1639","2009-11-26",2,0,2,0,0,0,0,0,0,0
"1640","2009-11-29",3,0,3,0,0,0,0,0,0,0
"1641","2009-11-30",2,0,2,0,0,0,0,0,0,0
"1642","2009-12-01",2,0,2,0,0,0,0,0,0,0
"1643","2009-12-02",2,0,2,0,0,0,0,0,0,0
"1644","2009-12-04",1,1,1,0,0,0,0,1,0,0
"1645","2009-12-06",1,0,1,0,0,0,0,0,0,0
"1646","2009-12-10",3,2,3,0,0,0,0,0,0,0
"1647","2009-12-14",1,0,1,0,0,0,0,0,0,0
"1648","2009-12-20",1,0,1,0,0,0,0,0,0,0
"1649","2009-12-27",2,0,2,0,0,0,0,1,0,0
"1650","2010-01-15",1,1,1,0,0,0,0,0,0,0
"1651","2010-01-17",1,1,1,0,0,0,0,1,0,0
"1652","2010-01-18",2,0,2,0,0,0,0,0,0,0
"1653","2010-01-19",1,1,1,0,0,0,0,0,0,0
"1654","2010-01-20",1,1,1,0,0,0,0,0,0,0
"1655","2010-01-21",5,0,5,0,0,0,0,1,0,0
"1656","2010-01-23",2,0,2,0,0,0,1,0,0,0
"1657","2010-01-24",4,1,4,0,0,0,0,0,0,0
"1658","2010-01-25",4,1,4,0,0,0,4,0,0,0
"1659","2010-01-28",1,1,1,0,0,0,0,0,0,0
"1660","2010-01-29",1,2,1,0,0,0,1,1,0,0
"1661","2010-02-03",1,1,1,0,0,0,0,0,0,0
"1662","2010-02-04",1,0,1,0,0,0,0,0,0,0
"1663","2010-02-07",1,1,1,0,0,0,1,0,0,0
"1664","2010-02-08",1,0,1,0,0,0,0,1,0,0
"1665","2010-02-09",2,0,2,0,0,0,0,0,0,0
"1666","2010-02-10",2,2,2,0,1,0,0,1,0,0
"1667","2010-02-13",2,0,2,0,0,0,2,0,0,0
"1668","2010-02-14",1,1,1,0,0,0,0,0,0,1
"1669","2010-02-15",1,1,1,0,0,0,0,0,0,0
"1670","2010-02-19",1,0,1,0,0,0,0,1,0,0
"1671","2010-02-21",1,1,1,0,0,0,0,0,0,0
"1672","2010-02-22",1,1,1,0,0,0,0,0,0,0
"1673","2010-02-27",1,0,1,0,0,0,0,0,0,0
"1674","2010-03-12",1,0,1,0,0,0,0,0,0,0
"1675","2010-03-18",2,1,2,0,0,0,2,0,0,0
"1676","2010-03-21",1,0,1,0,0,0,0,2,0,0
"1677","2010-03-22",4,1,4,0,0,0,1,0,0,0
"1678","2010-03-23",4,3,4,0,0,0,0,2,0,0
"1679","2010-03-25",1,3,1,0,0,0,0,1,0,0
"1680","2010-03-26",1,0,1,0,0,0,0,0,0,0
"1681","2010-03-28",2,0,2,0,0,0,0,0,0,0
"1682","2010-04-01",1,0,1,0,0,0,0,1,0,0
"1683","2010-04-04",1,1,1,0,0,0,0,0,0,0
"1684","2010-04-05",2,0,2,0,0,0,0,0,0,0
"1685","2010-04-08",1,0,1,0,0,0,0,0,0,0
"1686","2010-04-09",1,0,1,0,0,0,1,0,0,0
"1687","2010-04-10",5,0,5,0,0,0,0,0,0,0
"1688","2010-04-14",1,0,1,0,0,0,1,0,0,0
"1689","2010-04-15",2,0,2,0,0,0,1,4,0,0
"1690","2010-04-17",1,1,1,0,0,0,0,0,0,0
"1691","2010-04-19",1,1,1,0,0,0,0,1,0,0
"1692","2010-04-22",2,0,2,0,0,0,1,1,0,0
"1693","2010-04-24",2,0,2,0,0,0,2,1,0,0
"1694","2010-04-25",1,0,1,0,0,0,0,1,0,0
"1695","2010-04-27",2,0,2,0,0,0,0,0,0,0
"1696","2010-04-28",3,1,3,0,0,0,1,0,0,0
"1697","2010-04-29",2,0,2,0,0,0,0,0,0,0
"1698","2010-05-01",1,0,1,0,0,0,1,0,0,0
"1699","2010-05-02",1,2,1,0,0,0,0,0,0,1
"1700","2010-05-06",2,0,2,0,0,0,0,1,0,0
"1701","2010-05-08",1,1,1,0,0,0,0,0,0,0
"1702","2010-05-12",1,1,1,0,0,0,1,0,0,0
"1703","2010-05-14",1,0,1,0,0,0,0,2,0,0
"1704","2010-05-17",1,1,1,0,0,0,0,0,0,0
"1705","2010-05-18",4,0,4,0,0,0,0,0,0,0
"1706","2010-05-19",1,0,1,0,0,0,1,0,0,0
"1707","2010-05-20",1,0,1,0,0,0,0,0,0,0
"1708","2010-05-28",1,0,1,0,0,0,0,0,0,1
"1709","2010-05-30",1,0,1,0,0,0,0,0,0,0
"1710","2010-06-05",1,0,1,0,0,0,1,1,0,0
"1711","2010-06-08",1,1,1,0,0,0,0,0,0,0
"1712","2010-06-12",2,0,2,0,0,0,0,0,0,0
"1713","2010-06-23",1,0,1,0,0,0,0,0,0,0
"1714","2010-06-26",2,0,2,0,0,0,0,0,0,0
"1715","2010-06-30",1,1,1,0,0,0,2,0,0,0
"1716","2010-07-01",2,2,2,0,0,0,0,0,0,0
"1717","2010-07-03",1,0,1,0,0,0,0,0,0,0
"1718","2010-07-04",1,0,1,0,0,0,0,0,0,0
"1719","2010-07-05",1,0,1,0,0,0,0,1,0,0
"1720","2010-07-06",2,1,2,0,0,0,0,0,0,0
"1721","2010-07-08",3,1,3,2,0,0,0,0,0,0
"1722","2010-07-09",1,1,1,0,0,0,0,0,0,0
"1723","2010-07-10",1,0,1,0,0,0,1,0,0,0
"1724","2010-07-15",2,2,2,0,0,0,0,0,0,0
"1725","2010-07-16",2,0,2,0,0,0,0,0,0,0
"1726","2010-07-17",1,1,1,0,0,0,0,0,0,0
"1727","2010-07-21",1,0,1,0,0,0,1,0,0,0
"1728","2010-07-27",1,0,1,0,0,0,0,0,0,0
"1729","2010-07-30",1,0,1,0,0,0,0,0,0,0
"1730","2010-08-03",1,0,1,0,0,0,0,0,0,0
"1731","2010-08-04",1,1,1,1,0,0,1,1,0,0
"1732","2010-08-06",1,0,1,0,0,0,0,0,0,0
"1733","2010-08-07",1,0,1,0,0,0,0,0,0,0
"1734","2010-08-12",1,0,1,0,0,0,1,0,0,0
"1735","2010-08-13",1,1,1,0,0,0,0,2,0,0
"1736","2010-08-14",1,0,1,0,0,0,1,0,0,0
"1737","2010-08-16",1,0,1,0,0,0,0,0,0,0
"1738","2010-08-17",1,1,1,0,0,0,0,0,0,0
"1739","2010-09-07",1,0,1,0,0,0,1,0,0,0
"1740","2010-09-08",1,2,1,0,0,0,0,0,0,0
"1741","2010-09-09",1,0,1,0,0,0,0,1,0,0
"1742","2010-09-12",1,3,1,0,0,0,0,0,0,0
"1743","2010-09-13",1,1,1,0,0,0,1,1,0,0
"1744","2010-09-14",1,1,1,0,0,0,1,1,0,0
"1745","2010-09-16",1,0,1,0,0,0,2,1,0,0
"1746","2010-09-19",2,1,2,0,0,0,1,0,0,0
"1747","2010-09-20",1,2,1,0,0,0,0,0,0,1
"1748","2010-09-22",1,2,1,0,0,0,1,0,0,0
"1749","2010-09-23",3,0,3,0,0,0,0,0,0,0
"1750","2010-09-24",1,1,1,0,0,0,0,1,0,0
"1751","2010-09-27",1,0,1,0,0,0,0,0,0,0
"1752","2010-09-29",1,1,1,0,0,0,0,0,0,0
"1753","2010-10-02",1,3,1,0,0,0,0,0,0,0
"1754","2010-10-04",1,0,1,0,0,0,0,0,0,0
"1755","2010-10-05",1,0,1,0,0,0,0,0,0,0
"1756","2010-10-07",1,0,1,0,0,0,0,0,0,0
"1757","2010-10-09",1,1,1,0,0,0,1,0,0,0
"1758","2010-10-12",1,1,1,0,0,0,0,0,0,0
"1759","2010-10-13",1,1,1,0,0,0,1,0,0,0
"1760","2010-10-18",1,1,1,0,0,0,0,1,0,0
"1761","2010-10-22",1,0,1,0,0,0,2,0,0,1
"1762","2010-10-23",1,0,1,0,0,0,1,0,0,0
"1763","2010-10-25",1,1,1,0,0,0,0,0,0,0
"1764","2010-10-27",1,0,1,0,0,0,0,0,0,0
"1765","2010-10-28",1,0,1,0,0,0,0,1,0,0
"1766","2010-11-01",2,1,2,0,0,0,0,0,0,0
"1767","2010-11-03",1,1,1,0,0,0,0,0,0,0
"1768","2010-11-07",5,3,5,0,0,0,0,0,0,0
"1769","2010-11-08",5,6,5,0,0,0,1,1,0,0
"1770","2010-11-10",1,1,1,0,0,0,0,0,1,0
"1771","2010-11-12",2,1,2,0,0,0,0,0,0,0
"1772","2010-11-14",2,0,2,0,0,0,0,0,0,0
"1773","2010-11-16",1,0,1,0,0,0,0,0,0,0
"1774","2010-11-17",1,2,1,0,0,0,0,0,0,0
"1775","2010-11-19",2,0,2,0,0,0,0,0,0,0
"1776","2010-11-20",1,1,1,0,0,0,1,0,0,0
"1777","2010-11-22",1,0,1,0,0,0,0,0,0,0
"1778","2010-11-23",3,1,3,0,0,0,0,0,0,0
"1779","2010-11-25",1,1,1,0,0,0,0,1,0,0
"1780","2010-11-26",1,0,1,0,0,0,0,1,0,0
"1781","2010-11-27",1,0,1,0,0,0,0,0,0,0
"1782","2010-11-28",1,1,1,0,0,0,0,0,0,0
"1783","2010-12-02",1,2,1,0,0,0,1,2,0,1
"1784","2010-12-03",2,0,2,0,0,0,0,0,0,0
"1785","2010-12-06",1,0,1,0,0,0,1,0,0,0
"1786","2010-12-07",1,1,1,0,0,0,1,3,0,0
"1787","2010-12-14",1,0,1,0,0,0,0,0,0,0
"1788","2010-12-19",1,0,1,1,0,0,0,1,0,0
"1789","2010-12-20",1,0,1,0,0,0,0,0,0,0
"1790","2010-12-22",1,0,1,0,0,0,0,0,0,0
"1791","2010-12-23",1,0,1,0,0,0,0,0,0,0
"1792","2010-12-24",2,3,2,0,0,0,0,1,0,2
"1793","2010-12-25",1,0,1,0,0,0,0,3,0,0
"1794","2011-01-04",2,1,2,0,0,0,0,0,0,0
"1795","2011-01-06",1,0,1,1,0,0,1,0,0,0
"1796","2011-01-08",1,1,1,0,0,0,0,0,0,0
"1797","2011-01-09",1,0,1,0,0,0,0,0,0,0
"1798","2011-01-11",1,1,1,0,0,0,0,0,0,1
"1799","2011-01-15",1,0,1,0,0,0,1,0,0,0
"1800","2011-01-17",2,0,2,0,0,0,0,1,0,0
"1801","2011-01-19",1,0,1,0,0,0,0,0,0,0
"1802","2011-01-21",1,0,1,0,0,0,1,0,0,0
"1803","2011-01-24",1,0,1,0,0,0,0,0,0,0
"1804","2011-01-25",1,1,1,0,0,0,1,1,0,0
"1805","2011-01-26",1,1,1,0,0,0,0,0,0,0
"1806","2011-01-27",1,0,1,0,0,0,0,0,0,0
"1807","2011-01-31",1,1,1,0,0,0,0,1,0,0
"1808","2011-02-01",1,1,1,0,0,0,1,0,0,0
"1809","2011-02-02",3,0,3,1,0,0,0,0,0,0
"1810","2011-02-06",1,1,1,0,0,0,0,1,0,1
"1811","2011-02-07",3,1,3,0,0,0,0,0,0,1
"1812","2011-02-10",2,0,2,0,0,0,0,3,0,0
"1813","2011-02-11",1,2,1,0,0,0,0,0,0,0
"1814","2011-02-14",1,1,1,0,0,0,0,0,0,0
"1815","2011-02-16",2,1,2,0,0,0,1,0,0,0
"1816","2011-02-17",1,0,1,0,0,0,0,1,0,0
"1817","2011-02-18",1,1,1,0,0,0,1,0,0,0
"1818","2011-02-21",1,0,1,0,0,0,0,0,0,0
"1819","2011-02-23",1,0,1,0,0,0,0,0,0,0
"1820","2011-02-26",1,1,1,0,0,0,0,0,0,0
